,연도,시설번호,시설명,주소,사용여부,면적,이용가능인원수,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,위도,경도,도
326,2021,5,성내3동주민센터,"서울특별시 강동구 강동대로53길 76 , 성내3동주민센터 (성내동)",Y,281,70,2,2,N,Y,N,37.5260424,127.1328857,서울특별시
327,2021,5,흑석동주민센터,서울특별시 동작구 흑석한강로 11 (흑석동),Y,737,80,4,6,Y,Y,N,37.5057831,126.9665907,서울특별시
328,2021,5,길동주민센터,서울특별시 강동구 명일로 229-1,Y,198,49,2,2,N,Y,N,37.539221,127.1461973,서울특별시
329,2021,5,사당1동주민센터,"서울특별시 동작구 동작대로17길 28 , 사당1동 주민센터 (사당동)",Y,472,118,1,1,Y,Y,N,37.4831526,126.978693,서울특별시
330,2021,5,사당2동주민센터,"서울특별시 동작구 동작대로29길 52 , 사당2동 주민센터 (사당동)",Y,867,80,6,5,Y,Y,N,37.4887525,126.9792455,서울특별시
331,2021,5,둔촌2동주민센터,"서울특별시 강동구 천호대로186길 7 , 둔촌제2동주민센터 (둔촌동)",Y,239,59,2,2,N,Y,N,37.5333444,127.1419499,서울특별시
332,2021,5,사당3동주민센터,서울특별시 동작구 사당로17길 86 (사당동),Y,859,80,5,2,Y,Y,N,37.4866269,126.9720888,서울특별시
333,2021,5,사당4동주민센터,"서울특별시 동작구 사당로16아길 6 , 사당4동 주민센터 (사당동)",Y,271,80,3,3,Y,Y,N,37.4809662,126.9716274,서울특별시
334,2021,5,사당5동주민센터,서울특별시 동작구 사당로2가길 219 (사당동),Y,1270,317,10,2,Y,Y,N,37.4856322,126.9670068,서울특별시
335,2021,5,성내1동주민센터,서울특별시 강동구 성내로 13 (성내동),Y,338,84,2,3,N,Y,N,37.5304794,127.122458,서울특별시
336,2021,5,강동구청,서울특별시 강동구 성내로 25,Y,200,50,0,3,Y,Y,N,37.5302636,127.1237964,서울특별시
337,2021,5,성내2동주민센터,서울특별시 강동구 풍성로37가길 62,Y,221,55,2,2,N,Y,N,37.5324028,127.129566,서울특별시
338,2021,5,대방동주민센터,서울특별시 동작구 여의대방로44길 20 (대방동),Y,957,80,0,4,Y,Y,N,37.5081683,126.9263395,서울특별시
339,2021,5,신대방1동주민센터,서울특별시 동작구 신대방길 72 (신대방동),Y,749,60,4,1,Y,Y,N,37.4889453,126.9100392,서울특별시
340,2021,5,신대방2동주민센터,서울특별시 동작구 여의대방로24길 76,Y,1030,257,10,24,Y,Y,N,37.498416,126.9245228,서울특별시
341,2021,5,삼양동주민센터,서울특별시 강북구 삼양로 268,Y,167,10,10,2,,,,37.627278,127.018346,서울특별시
342,2021,5,미아동주민센터,서울특별시 강북구 솔매로49길 14,Y,367,50,10,2,,,,37.627043,127.026937,서울특별시
343,2021,5,송중동주민센터,서울특별시 강북구 오패산로 162,Y,153,100,7,6,,,,37.616097,127.033751,서울특별시
344,2021,5,아현동주민센터,서울특별시 마포구 마포대로7길 18,Y,84,65,25,3,N,Y,N,37.547235,126.952219,서울특별시
345,2021,5,공덕동주민센터,서울특별시 마포구 만리재옛길 84,Y,85,50,10,2,N,Y,N,37.550151,126.960021,서울특별시
346,2021,5,도화동주민센터,서울특별시 마포구 도화길 37,Y,75,48,10,1,N,Y,N,37.541459,126.949836,서울특별시
347,2021,5,용강동주민센터,서울특별시 마포구 토정로31길 31,Y,52,30,8,1,N,Y,N,37.542352,126.942853,서울특별시
348,2021,5,대흥동주민센터,서울특별시 마포구 신촌로26길 10,Y,52,20,16,1,N,Y,N,37.555819,126.942154,서울특별시
349,2021,5,염리동주민센터,서울특별시 마포구 숭문길 14,Y,65,246,10,1,N,Y,N,37.547036,126.945634,서울특별시
350,2021,5,신수동주민센터,서울특별시 마포구 독막로 192,Y,52,50,8,1,N,Y,N,37.547122,126.935158,서울특별시
351,2021,5,서강동주민센터,서울특별시 마포구 독막로 165,Y,53,150,8,1,N,Y,N,37.547689,126.932027,서울특별시
352,2021,5,서교동주민센터,서울특별시 마포구 동교로15길 7,Y,62,104,8,1,N,Y,N,37.555139,126.914564,서울특별시
353,2021,5,합정동주민센터,서울특별시 마포구 월드컵로5길 11,Y,83,40,8,1,N,Y,N,37.551574,126.912127,서울특별시
354,2021,5,망원1동주민센터,서울특별시 마포구 포은로6길 10,Y,65,20,11,1,N,Y,N,37.555586,126.905599,서울특별시
355,2021,5,망원2동주민센터,서울특별시 마포구 방울내로7길 11,Y,75,100,10,1,N,Y,N,37.560291,126.902282,서울특별시
356,2021,5,연남동주민센터,서울특별시 마포구 성미산로29길 17-9,Y,74,305,20,1,N,Y,N,37.564471,126.922006,서울특별시
357,2021,5,성산1동주민센터,서울특별시 마포구 성산로4길 15,Y,69,120,8,1,N,Y,N,37.563338,126.907883,서울특별시
358,2021,5,성산2동주민센터,서울특별시 마포구 월드컵북로30길 22,Y,81,20,10,2,N,Y,N,37.568578,126.908982,서울특별시
359,2021,5,상암동주민센터,서울특별시 마포구 매봉산로2길 16,Y,79,374,10,1,N,Y,N,37.57825,126.89465,서울특별시
360,2021,5,송천동주민센터,서울특별시 강북구 솔샘로 284,Y,87,50,10,2,,,,37.618268,127.023834,서울특별시
361,2021,5,삼각산동주민센터,서울특별시 강북구 삼양로19길 34,Y,516,50,1,1,,,,37.6151481,127.0207409,서울특별시
362,2021,5,번1동주민센터,서울특별시 강북구 덕릉로41길 74,Y,243,50,3,10,,,,37.637862,127.028835,서울특별시
363,2021,5,번2동주민센터,서울특별시 강북구 한천로 897,Y,192,50,12,5,,,,37.632068,127.038756,서울특별시
364,2021,5,번3동주민센터,서울특별시 강북구 한천로105길 21,Y,295,60,6,1,,,,37.625825,127.046596,서울특별시
365,2021,5,수유1동주민센터,서울특별시 강북구 삼양로 299,Y,415,60,0,2,,,,37.630001,127.017529,서울특별시
366,2021,5,수유2동 주민센터,서울특별시 강북구 한천로 1117,Y,88,50,2,2,,,,37.644617,127.019875,서울특별시
367,2021,5,수유3동주민센터,서울특별시 강북구 노해로 36,Y,191,50,1,1,,,,37.638689,127.023136,서울특별시
368,2021,5,우이동주민센터,서울특별시 강북구 삼양로139길 49,Y,88,50,0,2,,,,37.647866,127.011843,서울특별시
369,2021,5,인수동 주민센터,서울특별시 강북구 인수봉로 255,Y,70,30,5,2,,,,37.641458,127.01058,서울특별시
370,2021,5,용신동주민센터,서울특별시 동대문구 천호대로27길 35,Y,130,20,0,6,N,Y,N,37.575944,127.037297,서울특별시
371,2021,5,제기동주민센터,서울특별시 동대문구 약령시로 71,Y,701,58,0,6,N,Y,N,37.583068,127.037902,서울특별시
372,2021,5,전농1동주민센터,서울특별시 동대문구 서울시립대로9길 21,Y,438,49,18,2,N,Y,N,37.57795,127.04773,서울특별시
373,2021,5,전농2동주민센터,서울특별시 동대문구 전농동 사가정로 137 (전농동),Y,190,76,3,8,N,N,N,37.577973,127.06014,서울특별시
374,2021,5,소공동 주민센터,서울특별시 중구 남대문로1길 31-5,Y,136,41,6,3,,,,37.5624004,126.977013,서울특별시
375,2021,5,회현동 주민센터,서울특별시 중구 퇴계로12길 89,Y,885,200,10,4,N,N,N,37.5573568,126.9793467,서울특별시
376,2021,5,명동 주민센터,서울특별시 중구 퇴계로20길 3,Y,189,20,5,7,N,N,N,37.5600544,126.9858025,서울특별시
377,2021,5,필동주민센터,서울특별시 중구 퇴계로36길 42,Y,944,30,3,5,N,N,N,37.5601546,126.9955807,서울특별시
378,2021,5,장충동 주민센터,서울특별시 중구 장충단로8길 22,Y,848,50,0,2,N,N,N,37.5619114,127.0078704,서울특별시
379,2021,5,광희동 주민센터,서울특별시 중구 퇴계로 303-9,Y,225,30,4,1,N,N,N,37.5644512,127.004986,서울특별시
380,2021,5,을지로동 주민센터,서울특별시 중구 충무로9길 19,Y,30,10,0,2,N,N,N,37.5667402,126.9913782,서울특별시
381,2021,5,신당동 주민센터,서울특별시 중구 청구로8길 22,Y,550,50,2,6,N,N,N,37.5613872,127.01372,서울특별시
382,2021,5,다산동 주민센터,서울특별시 중구 동호로15길 50,Y,85,30,1,2,N,N,N,37.5542653,127.0083084,서울특별시
383,2021,5,약수동주민센터,서울특별시 중구 다산로 92,Y,1317,200,6,26,N,N,N,37.5524756,127.0089583,서울특별시
384,2021,5,청구동주민센터,서울특별시 중구 청구로3길 55,Y,50,20,2,1,N,N,N,37.5571022,127.0146791,서울특별시
385,2021,5,신당5동주민센터,서울특별시 중구 다산로44길 85,Y,251,30,4,10,N,N,N,37.5651172,127.0218667,서울특별시
386,2021,5,동화동주민센터,서울특별시 중구 다산로36길 100,Y,100,50,1,1,N,N,N,37.5599648,127.019399,서울특별시
387,2021,5,황학동주민센터,서울특별시 중구 난계로11길 52,Y,330,30,2,6,N,N,N,37.5674378,127.0213668,서울특별시
388,2021,5,중림동주민센터,서울특별시 중구 만리재로 175,Y,50,30,0,8,N,N,N,37.554932,126.9639569,서울특별시
389,2021,5,답십리1동 주민센터,서울특별시 동대문구 사가정로 30,Y,709,90,8,6,N,N,N,37.571867,127.051175,서울특별시
390,2021,5,답십리2동주민센터,서울특별시 동대문구 한천로11길 18,Y,60,18,2,1,N,Y,N,37.567312,127.061209,서울특별시
391,2021,5,장안1동 주민센터,서울특별시 동대문구 한천로18길 52 (장안동),Y,385,30,3,3,N,Y,N,37.5704411,127.0672678,서울특별시
392,2021,5,장안2동주민센터,서울특별시 동대문구 사가정로 230-1,Y,180,54,15,10,N,N,N,37.578487,127.070595,서울특별시
393,2021,5,청량리동주민센터,서울특별시 동대문구 왕산로43다길 5,Y,160,20,1,1,N,N,N,37.586194,127.047276,서울특별시
394,2021,5,회기동주민센터,서울특별시 동대문구 회기로25길 12-1 (회기동),Y,593,179,17,2,N,N,N,37.5933892,127.0558055,서울특별시
395,2021,5,휘경1동주민센터,서울특별시 동대문구 외대역동로6길 3,Y,288,87,14,8,N,Y,N,37.592936,127.065738,서울특별시
396,2021,5,휘경2동 주민센터,서울특별시 동대문구 한천로 329,Y,20,7,0,1,N,Y,N,37.5929268,127.065641,서울특별시
397,2021,5,이문1동주민센터,서울특별시 동대문구 외대역동로 114-1 (이문동),Y,60,10,0,2,N,Y,N,37.597768,127.065476,서울특별시
398,2021,5,이문2동주민센터,서울특별시 동대문구 신이문로 27-5,Y,92,27,2,2,N,Y,N,37.603359,127.065099,서울특별시
399,2021,5,정릉3동 주민센터,서울특별시 성북구 정릉동 솔샘로1길 6-3 (정릉동),Y,3580,50,10,5,N,N,N,37.6089311,127.0041665,서울특별시
400,2021,5,정릉4동 주민센터,서울특별시 성북구 정릉동 보국문로 106-1 (정릉동),Y,3180,150,10,5,N,N,N,37.613347,127.0069976,서울특별시
401,2021,5,길음1동 주민센터,서울특별시 성북구 길음로 92,Y,2179,30,16,6,N,N,N,37.6104983,127.0193799,서울특별시
402,2021,5,길음2동 주민센터,서울특별시 성북구 삼양로2길 70,Y,66,10,2,1,N,N,N,37.6067637,127.0272712,서울특별시
403,2021,5,종암동 주민센터,서울특별시 성북구 종암로 98-8,Y,974,200,0,16,N,N,N,37.5990425,127.0352632,서울특별시
404,2021,5,월곡1동 주민센터,서울특별시 성북구 오패산로 96,Y,1247,50,10,9,N,N,N,37.6106159,127.0357877,서울특별시
405,2021,5,월곡2동 주민센터,서울특별시 성북구 화랑로 152,Y,867,50,14,3,N,N,N,37.6057652,127.04796,서울특별시
406,2021,5,장위1동 주민센터,서울특별시 성북구 장위로 61,Y,160,36,3,3,N,N,N,37.6140351,127.0438185,서울특별시
407,2021,5,장위2동 주민센터,서울특별시 성북구 돌곶이로27길 12,Y,199,10,1,1,N,N,N,37.612438,127.0544177,서울특별시
408,2021,5,장위3동주민센터,서울특별시 성북구 한천로 657,Y,522,80,10,5,N,N,N,37.6165205,127.0565989,서울특별시
409,2021,5,석관동 주민센터,서울특별시 성북구 화랑로 296,Y,160,50,5,6,N,N,N,37.6129713,127.061374,서울특별시
410,2021,5,성북동 주민센터,서울특별시 성북구 성북로 37,Y,440,20,10,5,N,N,N,37.591027,127.003228,서울특별시
411,2021,5,삼선동 주민센터,서울특별시 성북구 보문로 190,Y,637,50,4,4,N,N,N,37.590897,127.0145,서울특별시
412,2021,5,동선동 주민센터,서울특별시 성북구 동소문로26길 27,Y,935,80,3,5,N,N,N,37.593941,127.020394,서울특별시
413,2021,5,돈암1동 주민센터,서울특별시 성북구 돈암동 정릉로 394 (돈암동),Y,740,50,10,2,N,N,N,37.603534,127.026366,서울특별시
414,2021,5,돈암2동 주민센터,서울특별시 성북구 흥천사길 7,Y,480,50,9,2,N,N,N,37.597976,127.010543,서울특별시
415,2021,5,안암동 주민센터,서울특별시 성북구 고려대로 16,Y,53,30,2,3,N,N,N,37.5858009,127.0213469,서울특별시
416,2021,5,보문동 주민센터,서울특별시 성북구 안암로3길 35,Y,229,30,0,2,N,N,N,37.5804183,127.0228304,서울특별시
417,2021,5,정릉1동 주민센터,서울특별시 성북구 정릉로38마길 33,Y,965,50,10,4,N,N,N,37.6014404,127.0166532,서울특별시
418,2021,5,정릉2동 주민센터,서울특별시 성북구 정릉동 정릉로26길 1 (정릉동),Y,557,139,14,3,N,N,N,37.6044933,127.0111003,서울특별시
419,2021,5,면목2동주민센터,서울특별시 중랑구 동일로101길 20-15,Y,224,56,7,6,N,Y,N,37.5897681,127.0789293,서울특별시
420,2021,5,면목4동주민센터,서울특별시 중랑구 면목로 246,Y,272,68,2,2,N,Y,N,37.5747586,127.0854597,서울특별시
421,2021,5,면목5동주민센터,서울특별시 중랑구 동일로 619,Y,704,176,1,2,N,Y,N,37.5858452,127.0794645,서울특별시
422,2021,5,상봉1동주민센터,서울특별시 중랑구 상봉중앙로1길 6,Y,50,11,5,2,N,Y,N,37.5999239,127.087143,서울특별시
423,2021,5,상봉2동주민센터,서울특별시 중랑구 동일로114길 10,Y,232,31,4,3,N,Y,N,37.5924822,127.0832367,서울특별시
424,2021,5,중화1동주민센터,서울특별시 중랑구 동일로134길 17,Y,200,50,14,1,N,Y,N,37.6011345,127.080715,서울특별시
425,2021,5,중화2동주민센터,서울특별시 중랑구 봉화산로3길 28,Y,450,200,20,7,N,Y,N,37.6028012,127.0761053,서울특별시
426,2021,5,묵1동주민센터,서울특별시 중랑구 공릉로2가길 5,Y,50,15,5,2,N,Y,N,37.6124007,127.0785496,서울특별시
427,2021,5,묵2동주민센터,서울특별시 중랑구 동일로157길 29,Y,40,10,10,2,N,Y,N,37.6096417,127.0759763,서울특별시
428,2021,5,망우본동주민센터,서울특별시 중랑구 망우로77길 12,Y,280,90,6,6,N,Y,N,37.6014566,127.1062548,서울특별시
429,2021,5,면목본동주민센터,서울특별시 중랑구 면목로 397,Y,210,70,10,3,N,Y,N,37.5873114,127.087529,서울특별시
430,2021,5,면목7동주민센터,서울특별시 중랑구 면목로 298,Y,376,94,9,4,N,Y,N,37.5792085,127.0874442,서울특별시
431,2021,5,"면목3,8동주민센터",서울특별시 중랑구 사가정로51길 48,Y,60,15,6,2,N,Y,N,37.5830178,127.0880672,서울특별시
432,2021,5,망우3동주민센터,서울특별시 중랑구 겸재로61길 40,Y,200,50,14,3,N,Y,N,37.5923403,127.0980863,서울특별시
433,2021,5,신내1동주민센터,서울특별시 중랑구 용마산로129나길 35,Y,50,10,5,2,N,Y,N,37.6058859,127.099488,서울특별시
434,2021,5,신내2동주민센터,서울특별시 중랑구 봉화산로 190,Y,36,9,1,1,N,Y,N,37.6062938,127.0941612,서울특별시
435,2021,5,월계1동주민센터,서울특별시 노원구 석계로 59,Y,262,20,2,1,N,N,N,37.584896,126.9202944,서울특별시
436,2021,5,월계2동주민센터,"서울특별시 노원구 월계동 덕릉로60길 252 (월계동, 유원아파트)",Y,465,20,2,2,N,N,N,37.6319367,127.0458987,서울특별시
437,2021,5,월계3동주민센터,"서울특별시 노원구 월계동 월계로 372 (월계동, 사슴아파트)",Y,184,20,1,3,N,N,N,37.6319966,127.0603929,서울특별시
438,2021,5,공릉1동주민센터,서울특별시 노원구 공릉동 동일로186길 3-24 (공릉동),Y,537,20,12,3,N,N,N,37.6275354,127.0744807,서울특별시
439,2021,5,공릉2동주민센터,"서울특별시 노원구 공릉동 공릉로51길 14-17 (공릉동, 건영장미아파트)",Y,555,20,1,1,N,N,N,37.6316574,127.0767333,서울특별시
440,2021,5,하계1동주민센터,서울특별시 노원구 한글비석로 97,Y,268,20,4,2,N,N,N,37.6385481,127.0728594,서울특별시
441,2021,5,하계2동주민센터,"서울특별시 노원구 하계동 섬밭로 201 (하계동, 시영5단지아파트)",Y,238,20,2,2,N,N,N,37.6366293,127.0666607,서울특별시
442,2021,5,중계본동주민센터,서울특별시 노원구 중계동 중계로 143 (중계동),Y,266,20,9,2,N,N,N,37.6505545,127.0810179,서울특별시
443,2021,5,중계1동주민센터,"서울특별시 노원구 중계동 중계로 230 (중계동, 중계5단지주공아파트)",Y,266,20,5,2,N,N,N,37.6510141,127.0750484,서울특별시
444,2021,5,"중계2,3동주민센터",서울특별시 노원구 중계동 노원로17길 56 (중계동),Y,395,20,11,1,N,N,N,37.6421307,127.0687306,서울특별시
445,2021,5,중계4동주민센터,"서울특별시 노원구 중계동 덕릉로 662 (중계동, 중계3단지주공영구임대아파트)",Y,334,20,2,1,N,N,N,37.6593738,127.0781718,서울특별시
446,2021,5,상계1동주민센터,서울특별시 노원구 동일로242라길 20,Y,338,20,0,1,N,N,N,37.6547,127.0567,서울특별시
447,2021,5,상계5동주민센터,"서울특별시 노원구 상계동 동일로246길 39 (상계동, 극동늘푸른아파트)",Y,228,20,4,2,N,N,N,37.6798336,127.0579159,서울특별시
448,2021,5,"상계3,4동주민센터",서울특별시 노원구 상계동 동일로239다길 19 (상계동),Y,758,20,2,2,N,N,N,37.675995,127.0510058,서울특별시
449,2021,5,상계2동주민센터,서울특별시 노원구 상계동 동일로237가길 10 (상계동),Y,386,20,1,2,N,N,N,37.674314,127.0545095,서울특별시
450,2021,5,"상계6,7동주민센터",서울특별시 노원구 상계동 노원로 429 (상계동),Y,178,20,15,1,N,N,N,37.6548824,127.0669519,서울특별시
451,2021,5,상계8동주민센터,서울특별시 노원구 상계동 동일로227길 97 (상계동),Y,216,20,10,1,N,N,N,37.6694833,127.0522827,서울특별시
452,2021,5,상계9동주민센터,"서울특별시 노원구 상계동 동일로228길 23 (상계동, 상계주공14단지아파트)",Y,238,20,6,2,N,N,N,37.6726154,127.0594637,서울특별시
453,2021,5,상계10동주민센터,서울특별시 노원구 상계동 노원로 530 (상계동),Y,238,20,10,2,N,N,N,37.6640359,127.0609868,서울특별시
454,2021,5,신사동주민센터,서울특별시 강남구 압구정로 128 (신사동),Y,157,40,13,2,N,N,N,37.5239742,127.0227971,서울특별시
455,2021,5,논현1동주민센터,서울특별시 강남구 학동로20길 25 (논현동),Y,170,42,20,3,N,N,N,37.511452,127.028507,서울특별시
456,2021,5,논현2동주민센터,서울특별시 강남구 학동로43길 17 (논현동),Y,832,50,3,2,N,N,N,37.5172779,127.0371879,서울특별시
457,2021,5,압구정동 주민센터,서울특별시 강남구 압구정로33길 48 (압구정동),Y,203,20,1,5,N,N,N,37.5306182,127.0306508,서울특별시
458,2021,5,청담동주민센터,서울특별시 강남구 압구정로79길 26 (청담동),Y,336,30,3,5,N,N,N,37.5250817,127.0493166,서울특별시
459,2021,5,삼성1동주민센터,서울특별시 강남구 봉은사로 616 (삼성동),Y,302,40,0,1,N,N,N,37.514325,127.0625237,서울특별시
460,2021,5,삼성2동주민센터,서울특별시 강남구 봉은사로 419 (삼성동),Y,786,40,7,2,N,N,N,37.5111674,127.0459912,서울특별시
461,2021,5,대치1동주민센터,서울특별시 강남구 남부순환로391길 19 (대치동),Y,319,40,2,2,N,N,N,37.4932457,127.0567749,서울특별시
462,2021,5,대치2동주민센터,서울특별시 강남구 영동대로65길 24 (대치동),Y,88,30,18,4,N,N,N,37.502306,127.0641871,서울특별시
463,2021,5,대치4동주민센터,서울특별시 강남구 도곡로77길 23 (대치동),Y,301,30,3,2,N,N,N,37.4997288,127.0578474,서울특별시
464,2021,5,역삼1동주민센터,서울특별시 강남구 역삼로7길 16 (역삼동),Y,531,40,4,8,N,N,N,37.4953738,127.0332825,서울특별시
465,2021,5,역삼2동주민센터,서울특별시 강남구 도곡로43길 25 (역삼동),Y,253,30,1,1,N,N,N,37.4959747,127.0468166,서울특별시
466,2021,5,도곡1동주민센터,서울특별시 강남구 도곡로18길 57 (도곡동),Y,648,50,2,14,N,N,N,37.4883118,127.0388787,서울특별시
467,2021,5,도곡2동주민센터,서울특별시 강남구 남부순환로378길 34-9 (도곡동),Y,463,40,11,4,N,N,N,37.4836996,127.0464155,서울특별시
468,2021,5,개포2동주민센터,서울특별시 강남구 개포로 511 (개포동),Y,2790,40,6,2,N,N,N,37.489757,127.069056,서울특별시
469,2021,5,개포4동주민센터,서울특별시 강남구 개포로38길 12 (개포동),Y,825,10,2,1,N,N,N,37.4788211,127.0516583,서울특별시
470,2021,5,세곡동주민센터,서울특별시 강남구 밤고개로 286 (율현동),Y,338,84,10,4,N,N,N,37.4690495,127.1069115,서울특별시
471,2021,5,일원본동주민센터,서울특별시 강남구 광평로 126 (일원동),Y,1326,10,0,1,N,N,N,37.4833779,127.0864808,서울특별시
472,2021,5,일원1동주민센터,서울특별시 강남구 양재대로55길 14 (일원동),Y,1286,40,2,2,N,N,N,37.4918534,127.0880284,서울특별시
473,2021,5,일원2동주민센터,서울특별시 강남구 개포로 607 (개포동),Y,243,50,1,5,N,N,N,37.4921516,127.073677,서울특별시
474,2021,5,수서동주민센터,서울특별시 강남구 광평로 301-4 (수서동),Y,1051,40,3,5,N,N,N,37.4889023,127.1049904,서울특별시
475,2021,5,신도림동주민센터,서울특별시 구로구 신도림로 40,Y,1983,20,0,2,Y,Y,N,37.507693,126.880681,서울특별시
476,2021,5,구로2동 주민센터,서울특별시 구로구 구로동로 141,Y,2460,20,10,1,Y,Y,N,37.4912729,126.8833142,서울특별시
477,2021,5,구로3동주민센터,서울특별시 구로구 디지털로31길 109,Y,471,20,0,2,Y,Y,N,37.4862522,126.8921456,서울특별시
478,2021,5,구로4동 주민센터,서울특별시 구로구 구로동로28길 94,Y,857,20,0,3,Y,Y,N,37.491563,126.889132,서울특별시
479,2021,5,구로5동 주민센터,서울특별시 구로구 구로중앙로28길 66,Y,547,20,0,3,Y,Y,N,37.500043,126.889289,서울특별시
480,2021,5,구로1동 주민센터,서울특별시 구로구 구일로4길 57,Y,712,20,5,1,Y,Y,N,37.493013,126.875755,서울특별시
481,2021,5,가리봉동 주민센터,서울특별시 구로구 우마2길 35,Y,511,20,5,1,Y,Y,N,37.4824503,126.8897691,서울특별시
482,2021,5,고척1동 주민센터,서울특별시 구로구 중앙로3길 18-8,Y,120,40,0,1,Y,Y,N,37.500368,126.862775,서울특별시
483,2021,5,고척2동 주민센터,서울특별시 구로구 중앙로15길 22,Y,1930,20,0,5,Y,Y,N,37.506671,126.858585,서울특별시
484,2021,5,개봉3동 주민센터,서울특별시 구로구 개봉로3길 47-5,Y,572,20,10,2,Y,Y,N,37.4859537,126.8538272,서울특별시
485,2021,5,오류1동 주민센터,서울특별시 구로구 경인로27길 10,Y,1287,20,10,2,Y,Y,N,37.4972542,126.8452791,서울특별시
486,2021,5,오류2동 주민센터,서울특별시 구로구 오류로 45,Y,458,20,10,2,Y,Y,N,37.4887627,126.8394745,서울특별시
487,2021,5,개봉1동 주민센터,서울특별시 구로구 경인로33길 51,Y,632,20,10,2,Y,Y,N,37.50021,126.851117,서울특별시
488,2021,5,수궁동 주민센터,서울특별시 구로구 오리로15길 32,Y,769,20,1,3,Y,Y,N,37.4938646,126.8314537,서울특별시
489,2021,5,항동주민센터,서울특별시 구로구 서해안로 2102,Y,386,20,2,1,Y,Y,N,37.4911149,126.8395931,서울특별시
490,2021,5,은천동주민센터,서울특별시 관악구 봉천로33나길 30 (봉천동),Y,48,35,1,1,Y,Y,N,37.48543,126.94242,서울특별시
491,2021,5,보라매동주민센터,서울특별시 관악구 봉천로 279-8 (봉천동),Y,338,52,2,1,Y,Y,N,37.48831,126.93281,서울특별시
492,2021,5,청림동주민센터,"서울특별시 관악구 관악로 304 (봉천동, 현대아파트)",Y,790,22,0,4,Y,Y,N,37.49193,126.9587,서울특별시
