지점,노인1806,노인1807,노인1808,노인1809,노인1906,노인1907,노인1908,노인1909,노인2006,노인2007,노인2008,노인2009,노인평균
염리동,23.35416667,27.53763441,27.97916667,22.95555556,23.1875,26.84946237,27.29032258,22.35555556,27.75,28.13978495,31.05376344,26.77777778,26.92051631
염창동,23.47916667,27.66666667,28.21875,23.26666667,23,26.77419355,27.2688172,22.62222222,27.47916667,28.40860215,30.91397849,26.77777778,26.97882699
영등포동,23.35416667,27.53763441,27.97916667,22.95555556,23.1875,26.84946237,27.29032258,22.95555556,27.75,28.40860215,31.05376344,26.77777778,26.98331824
영등포본동,23.35416667,27.53763441,27.97916667,22.95555556,23.1875,26.84946237,27.29032258,22.95555556,27.75,28.40860215,31.05376344,26.77777778,26.98331824
오금동,23.83333333,27.79569892,28.0625,23.11111111,23.83333333,27.31182796,27.65591398,22.75555556,27.70833333,28.25806452,30.83870968,26.53333333,27.11677234
오류1동,23.34375,27.50537635,27.98958333,23.07777778,23,26.79569893,27.45161291,22.93333333,27.26041667,27.73655914,31,26.73333334,26.87707579
오류2동,23.34375,27.50537635,27.98958333,23.07777778,23,26.79569893,27.45161291,22.93333333,27.26041667,27.73655914,31,26.73333334,26.87707579
오륜동,23.8125,27.80107527,28.07291667,23.14444445,23.48611111,26.94265233,27.23655914,22.79259259,27.81944444,28.33333333,30.86021505,26.58518518,27.03352707
옥수동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.48888889,27.6875,28.04301075,30.93548387,26.57777778,26.85243056
왕십리2동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.66666667,27.6875,28.04301075,30.65591398,26.37777778,26.83914553
왕십리도선동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.66666667,27.6875,28.04301075,30.65591398,26.37777778,26.83914553
용강동,23.35416667,27.53763441,27.97916667,22.95555556,23.1875,26.84946237,27.29032258,22.26666667,27.75,28.04301075,31.05376344,26.77777778,26.90481582
용답동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.48888889,27.6875,28.16129032,30.65591398,26.37777778,26.84276872
용문동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.57777778,27.6875,28.16129032,30.93548387,26.57777778,26.8705465
용산2가동,23.22916667,27.46236559,27.85416667,22.53333333,23.47916667,26.97849463,27.33333334,22.61111111,27.6875,28.04301075,30.93548387,26.57777778,26.87892512
용신동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.48888889,27.6875,25.98924731,30.65591398,26.37777778,26.59880737
우이동,22.8125,26.80645161,27.20833333,21.93333333,21.45833333,24.91397849,25.09677419,22.33333333,25.47916667,28.13978495,28.38709677,24.24444444,25.54725241
우장산동,23.47916667,27.66353047,28.21701389,23.26481482,22.98809524,26.78648234,27.32411675,22.76031746,27.47916667,28.15053764,30.91397849,26.77777778,26.96364321
원효로1동,23.27916667,27.5,27.91666667,22.74444445,23.1875,26.84946237,27.29032258,22.66666667,27.71875,28.46236559,30.99462366,26.67777778,26.93308424
원효로2동,23.27916667,27.5,27.91666667,22.74444445,23.1875,26.84946237,27.29032258,22.66666667,27.71875,28.46236559,30.99462366,26.67777778,26.93308424
월계1동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.55555555,28.22916667,28.51612903,31.15053763,26.84444444,27.08020078
월계2동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.55555555,28.22916667,28.51612903,31.15053763,26.84444444,27.08020078
월계3동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.55555555,28.22916667,28.51612903,31.15053763,26.84444444,27.08020078
월곡1동,23.31944444,27.35842294,27.69270833,22.5037037,23.73958334,27.15412187,27.38709678,22.54074074,27.77777778,27.84229391,30.73835126,26.45555556,26.84208308
월곡2동,23.31944444,27.35842294,27.69270833,22.5037037,23.73958334,27.15412187,27.38709678,22.54074074,27.77777778,27.84229391,30.73835126,26.45555556,26.84208308
위례동,23.625,27.50537634,27.73958333,22.53333333,23.58333333,27.06451613,27.23655914,22.84444444,27.375,28.11827957,30.46236559,26.17777778,26.8261247
은천동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
을지로동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.95555556,27.52083333,28.53763441,30.59139785,26.37777778,26.65345713
응봉동,23.39583333,27.20430108,27.54166667,22.35555556,23.60416667,27.1827957,27.70967742,22.64444444,27.89583333,27.95698925,31.30107527,26.93333333,26.95010568
응암1동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.34814815,27.52083333,27.95698925,30.59139785,26.37777778,26.62561645
응암2동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.34814815,27.52083333,27.95698925,30.59139785,26.37777778,26.62561645
응암3동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.34814815,27.52083333,27.95698925,30.59139785,26.37777778,26.62561645
이문1동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.52222222,27.6875,28.04301075,30.65591398,26.37777778,26.83129529
이문2동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.52222222,27.6875,28.04301075,30.65591398,26.37777778,26.83129529
이촌1동,23.22916667,27.5,27.91666667,22.74444445,23.23958334,26.86021506,27.32258065,22.61111112,27.71875,28.28494624,30.99462366,26.67777778,26.91508153
이촌2동,23.22916667,27.5,27.91666667,22.74444445,23.23958334,26.86021506,27.32258065,22.61111112,27.71875,28.28494624,30.99462366,26.67777778,26.91508153
이태원1동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.64444445,27.6875,28.16129032,30.93548387,26.57777778,26.87416969
이태원2동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.64444445,27.6875,28.16129032,30.93548387,26.57777778,26.87416969
이화동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,23.04444444,27.52083333,25.98924731,30.59139785,26.37777778,26.37205616
인수동,23.10416667,27.08518518,27.55913979,22.28888889,21.45833333,24.91397849,25.09677419,22.33333333,25.47916667,28.13978495,28.38709677,24.24444444,25.65313674
인헌동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
일원1동,23.83333333,27.79569892,28.0625,23.11111111,23.83333333,27.31182796,27.65591398,22.75555555,27.70833333,28.12903226,30.83870968,26.53333333,27.10227959
일원2동,23.83333333,27.79569892,28.0625,23.11111111,23.83333333,27.31182796,27.65591398,22.75555555,27.70833333,28.12903226,30.83870968,26.53333333,27.10227959
일원본동,23.83333333,27.79569892,28.0625,23.11111111,23.83333333,27.31182796,27.65591398,22.75555555,27.70833333,28.12903226,30.83870968,26.53333333,27.10227959
자양1동,23.59375,27.50537635,27.8125,22.76666667,23.48958334,27.03763441,27.44086022,22.61666667,27.625,28.19354839,30.88709678,26.56666667,26.93863225
자양2동,23.59375,27.50537635,27.8125,22.76666667,23.48958334,27.03763441,27.44086022,22.61666667,27.625,28.19354839,30.88709678,26.56666667,26.93863225
자양3동,23.59375,27.50537635,27.8125,22.76666667,23.48958334,27.03763441,27.44086022,22.61666667,27.625,28.19354839,30.88709678,26.56666667,26.93863225
자양4동,23.59375,27.50537635,27.8125,22.76666667,23.48958334,27.03763441,27.44086022,22.61666667,27.625,28.19354839,30.88709678,26.56666667,26.93863225
잠실2동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠실3동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠실4동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠실6동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠실7동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠실본동,23.80833333,27.80107527,28.07291667,23.14444445,23.60416667,27.10215054,27.4139785,22.78148148,27.53125,28.04121864,30.65591398,26.36666667,26.99365942
잠원동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.88888889,27.6875,28.04301075,30.93548387,26.57777778,26.87416969
장안1동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.43333334,27.6875,28.04301075,30.65591398,26.37777778,26.82646437
장안2동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.43333334,27.6875,28.04301075,30.65591398,26.37777778,26.82646437
장위1동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.49629629,28.22916667,28.51612903,31.15053763,26.84444444,27.07698017
장위2동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.49629629,28.22916667,28.51612903,31.15053763,26.84444444,27.07698017
장위3동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.49629629,28.22916667,28.51612903,31.15053763,26.84444444,27.07698017
장지동,23.625,27.50537634,27.73958333,22.53333333,23.58333333,27.06451613,27.23655914,22.84444444,27.375,28.11827957,30.46236559,26.17777778,26.8261247
장충동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.95555556,27.52083333,28.04301075,30.59139785,26.37777778,26.59790157
전농1동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.41111111,27.6875,28.04301075,30.65591398,26.37777778,26.82525664
전농2동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.41111111,27.6875,28.04301075,30.65591398,26.37777778,26.82525664
정릉1동,23.11458333,26.93548387,27.32291667,22.1,22.19791667,25.7311828,25.9139785,22.51111111,26.5,27.03494624,29.48924731,25.31111111,25.9466712
정릉2동,23.11458333,26.93548387,27.32291667,22.1,22.19791667,25.7311828,25.9139785,22.51111111,26.5,27.03494624,29.48924731,25.31111111,25.9466712
정릉3동,23.11458333,26.93548387,27.32291667,22.1,22.19791667,25.7311828,25.9139785,22.51111111,26.5,27.03494624,29.48924731,25.31111111,25.9466712
정릉4동,23.11458333,26.93548387,27.32291667,22.1,22.19791667,25.7311828,25.9139785,22.51111111,26.5,27.03494624,29.48924731,25.31111111,25.9466712
제기동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.35555556,27.6875,28.47311828,30.65591398,26.37777778,26.8705465
조원동,23.3125,27.49462366,27.9375,22.75555556,23.296875,26.90725807,27.45564516,22.95,27.75,28.41935484,31.22580645,26.91111111,27.01915384
종로1·2·3·4가동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.92222222,27.52083333,28.11827957,30.59139785,26.37777778,26.60454408
종로5·6가동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.92222222,27.52083333,28.11827957,30.59139785,26.37777778,26.60454408
종암동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.48888889,27.6875,26.92473118,30.65591398,26.37777778,26.70387983
중계1동,23.4,27.2172043,27.66041666,22.44,23.13020833,26.56182796,26.72580645,22.56111111,27.33854167,27.62365591,29.95430107,25.71666667,26.47404891
중계2·3동,23.4,27.2172043,27.66041666,22.44,23.13020833,26.56182796,26.72580645,22.56111111,27.33854167,27.62365591,29.95430107,25.71666667,26.47404891
중계4동,23.4,27.2172043,27.66041666,22.44,23.13020833,26.56182796,26.72580645,22.56111111,27.33854167,27.62365591,29.95430107,25.71666667,26.47404891
중계본동,23.4,27.2172043,27.66041666,22.44,23.13020833,26.56182796,26.72580645,22.56111111,27.33854167,27.62365591,29.95430107,25.71666667,26.47404891
중곡1동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.47222222,27.29166667,27.58064516,30.13978495,25.95555556,26.66674215
중곡2동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.47222222,27.29166667,27.58064516,30.13978495,25.95555556,26.66674215
중곡3동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.47222222,27.29166667,27.58064516,30.13978495,25.95555556,26.66674215
중곡4동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.47222222,27.29166667,27.58064516,30.13978495,25.95555556,26.66674215
중림동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.73333333,27.6875,28.47311828,30.93548387,26.57777778,26.91402476
중앙동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
중화1동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.68888889,27.29166667,27.58064516,30.13978495,25.95555556,26.67851751
중화2동,23.75,27.6344086,28.04166667,22.82222222,23.3125,26.67741935,26.89247312,22.68888889,27.29166667,27.58064516,30.13978495,25.95555556,26.67851751
증산동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.28888889,27.52083333,28.20430108,30.59139785,26.37777778,26.65017361
진관동,22.875,26.98924731,27.30208333,22.17777778,23.64583333,26.93548387,27.30107527,22.46666667,27.6875,28.04301075,30.7311828,26.33333333,26.68172554
창1동,23.23333333,27.17204301,27.58958333,22.39555556,23.92916667,27.3827957,27.59569892,22.55111111,28.1125,28.29462365,31.00860215,26.72,26.97271286
창2동,23.23333333,27.17204301,27.58958333,22.39555556,23.92916667,27.3827957,27.59569892,22.55111111,28.1125,28.29462365,31.00860215,26.72,26.97271286
창3동,23.23333333,27.17204301,27.58958333,22.39555556,23.92916667,27.3827957,27.59569892,22.55111111,28.1125,28.29462365,31.00860215,26.72,26.97271286
창4동,23.23333333,27.17204301,27.58958333,22.39555556,23.92916667,27.3827957,27.59569892,22.55111111,28.1125,28.29462365,31.00860215,26.72,26.97271286
창5동,23.23333333,27.17204301,27.58958333,22.39555556,23.92916667,27.3827957,27.59569892,22.55111111,28.1125,28.29462365,31.00860215,26.72,26.97271286
창신1동,23.48541667,27.14516129,27.50520834,22.32777778,23.11822917,26.69086022,26.92634409,22.78166667,27.5625,28.25,30.60752689,26.37777778,26.68724147
창신2동,23.48541667,27.14516129,27.50520834,22.32777778,23.11822917,26.69086022,26.92634409,22.78166667,27.5625,28.25,30.60752689,26.37777778,26.68724147
창신3동,23.48541667,27.14516129,27.50520834,22.32777778,23.11822917,26.69086022,26.92634409,22.78166667,27.5625,28.25,30.60752689,26.37777778,26.68724147
천연동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.33333333,27.52083333,27.49462366,30.59139785,26.37777778,26.50249094
천호1동,23.78083333,27.74551971,28,23.01481482,23.33333333,26.80286738,27.07526882,22.76296296,27.29861111,27.95340502,30.35483871,26.07407407,26.81108092
천호2동,23.78083333,27.74551971,28,23.01481482,23.33333333,26.80286738,27.07526882,22.76296296,27.29861111,27.95340502,30.35483871,26.07407407,26.81108092
천호3동,23.78083333,27.74551971,28,23.01481482,23.33333333,26.80286738,27.07526882,22.76296296,27.29861111,27.95340502,30.35483871,26.07407407,26.81108092
청구동,23.47326389,27.18458782,27.54079861,22.34907408,23.27881945,26.86200717,27.23189964,22.75728395,27.68055555,28.34587814,30.86469534,26.57962963,26.81414952
청담동,23.39583333,27.20430108,27.54166667,22.35555556,23.60416667,27.1827957,27.70967742,22.62222222,27.89583333,28.04301075,31.30107527,26.93333333,26.95855978
청량리동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.57777778,27.6875,28.47311828,30.65591398,26.37777778,26.88262379
청룡동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
청림동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
청운효자동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.95555556,27.52083333,28.16129032,30.93548387,26.37777778,26.64983394
청파동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.71111111,27.6875,27.95698925,30.93548387,26.57777778,26.85484601
충현동,23.41666667,27.06451613,27.4375,22.26666667,23.14583333,26.72043011,27.10752688,22.4,27.52083333,28.11827957,30.59139785,26.37777778,26.64907911
평창동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,23.08888889,27.52083333,27.84946237,30.59139785,26.37777778,26.58340882
풍납1동,23.79166667,27.80645161,28.08333333,23.17777778,23.375,26.89247312,27.17204301,22.68888889,27.35416667,27.84946237,30.47311828,26.2,26.86737621
풍납2동,23.79166667,27.80645161,28.08333333,23.17777778,23.375,26.89247312,27.17204301,22.68888889,27.35416667,27.84946237,30.47311828,26.2,26.86737621
필동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.88888889,27.52083333,28.51612903,30.59139785,26.37777778,26.64741848
하계1동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.58888889,28.22916667,28.51612903,31.15053763,26.84444444,27.08201238
하계2동,23.25,27.21505376,27.61458333,22.46666667,24.10416667,27.49462366,27.76344086,22.58888889,28.22916667,28.51612903,31.15053763,26.84444444,27.08201238
한강로동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.62222222,27.6875,28.16129032,30.93548387,26.57777778,26.87296196
한남동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.64444444,27.6875,28.40860215,30.93548387,26.57777778,26.90194746
합정동,23.35416667,27.53763441,27.97916667,22.95555556,23.1875,26.84946237,27.29032258,22.35555556,27.75,28.53763441,31.05376344,26.77777778,26.9652023
항동,23.34375,27.50537635,27.98958333,23.07777778,23.14583333,26.72043011,27.10752688,22.4,27.26041667,27.73655914,31,26.73333334,26.80891455
행당1동,23.39583333,27.20430108,27.54166667,22.35555556,23.60416667,27.1827957,27.70967742,22.61111111,27.89583333,28.53763441,31.30107527,26.93333333,27.01351147
행당2동,23.39583333,27.20430108,27.54166667,22.35555556,23.60416667,27.1827957,27.70967742,22.61111111,27.89583333,28.53763441,31.30107527,26.93333333,27.01351147
행운동,23.3125,27.49462366,27.9375,22.75555556,23.3359375,26.97043011,27.50268817,22.99444444,27.75,28.11827957,31.22580645,26.91111111,27.00225506
혜화동,23.41666667,27.06451613,27.4375,22.26666667,22.9375,26.5483871,26.7311828,22.82222222,27.52083333,27.95698925,30.59139785,26.37777778,26.58099336
홍은1동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.35111111,27.52083333,27.95698925,30.59139785,26.37777778,26.62577748
홍은2동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.35111111,27.52083333,27.95698925,30.59139785,26.37777778,26.62577748
홍제1동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.35555555,27.52083333,27.95698925,30.59139785,26.37777778,26.62601902
홍제2동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.35555555,27.52083333,27.95698925,30.59139785,26.37777778,26.62601902
홍제3동,23,27.13978495,27.55208333,22.24444444,23.14583333,26.72043011,27.10752688,22.35555555,27.52083333,27.95698925,30.59139785,26.37777778,26.62601902
화곡1동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡2동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡3동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡4동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡6동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡8동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화곡본동,23.47916667,27.66039427,28.21527778,23.26296297,22.99702381,26.77726575,27.28264209,22.72063492,27.47916667,28.13978495,30.91397849,26.77777778,26.95442259
화양동,23.39583333,27.20430108,27.54166667,22.35555556,23.60416667,27.1827957,27.70967742,22.42222222,27.89583333,28.04301075,31.30107527,26.93333333,26.94769022
황학동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.77777778,27.6875,28.04301075,30.65591398,26.37777778,26.84518418
회기동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.55555556,27.6875,28.16129032,30.65591398,26.37777778,26.84639191
회현동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.93333333,27.6875,28.16129032,30.93548387,26.57777778,26.88987017
효창동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.53333333,27.6875,28.16129032,30.93548387,26.57777778,26.86813104
후암동,23.22916667,27.46236559,27.85416667,22.53333333,23.29166667,26.87096774,27.35483871,22.73333333,27.6875,28.04301075,30.93548387,26.57777778,26.86571558
휘경1동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.62222223,27.6875,28.04301075,30.65591398,26.37777778,26.83673007
휘경2동,23.33333333,27.38709677,27.70833333,22.51111111,23.66666667,27.08602151,27.31182796,22.62222223,27.6875,28.04301075,30.65591398,26.37777778,26.83673007
흑석동,23.33333333,27.50537634,27.86458333,22.68888889,23.0625,27.06451613,27.48387097,22.97777778,27.79166667,27.76181364,31.08602151,26.64444444,26.91750292
